tweet,y
"[-0.7447671  -0.06452554  0.12714684  0.0043364  -0.04951919 -0.10989723
  0.08393462  0.22541264 -0.9897829  -0.21235746  0.36212292 -0.17799225
  0.30987844  0.34727016 -0.1726151   0.2190066  -0.33770165 -0.16830459
 -0.5137064  -0.6429476   0.8433622  -0.42758876 -0.20160328 -0.04748102
  0.05263347  0.2827132   0.6296639  -0.22405916 -0.23066461 -0.6166695
  0.8770901   0.0291136   0.05130815  0.4261097   0.47703007  0.19132997
  1.0592436   0.36214763 -0.7696511   0.4489176  -0.49062628 -0.20425597
  0.35922432  0.2870328   0.02365364 -0.49060833 -0.74060017  0.72869784
  1.2983915   0.3944057 ]",0
"[-0.5421171  -0.4492191  -0.22627178 -0.15675764 -0.02189657  0.33445567
  0.20284575  0.33797556 -0.21604954  1.3675004  -1.3662456   0.16157511
  0.52349806  0.4827859  -1.1636263   0.55616844  0.34677055  0.4110676
 -0.9966324  -0.85950613 -1.141111   -0.13230017  0.5142966   0.15832059
  0.37740833 -0.54864264  0.86388826 -0.3537952   0.2135782   0.17848468
  0.13807285  0.0831458  -0.40831703  0.6613723   0.37821802  1.0236576
  0.4198365  -0.32352063  0.2919713   0.38660514  0.22977525  0.12612902
 -0.09299721 -0.11416221  0.48598114  0.15274125  0.41920778 -0.02913097
  1.5388358   0.28283203]",0
"[ 0.51379424 -0.10263545  0.10619469 -0.03341241 -0.1566609  -0.37454048
  0.43515325  0.77662665 -0.9509347  -0.5948286   0.3828808  -0.26391944
  0.11365519 -0.25585875  0.1786817   0.24037404  0.23964678 -0.18137127
 -0.3672996  -0.31923828  0.32278046  0.01618417  0.18171124 -0.4271534
  0.26604283  0.21129383 -0.13561416  0.30665123 -0.28402954 -0.02030066
  0.1398553  -0.05538604  0.11899045  0.36771503 -0.38354298  0.03148024
  0.08086896  0.09951364 -0.516288    0.03385774  0.07215433 -0.00221977
  0.3145781  -0.18037176  0.52783525 -0.02062836 -0.33508384  0.43258172
  0.14220196  0.40232596]",0
"[-7.33106375e-01  4.53702062e-01  2.41171196e-01  7.83005297e-01
  4.93933737e-01 -1.97574690e-01  3.32451202e-02  1.70438975e-01
 -5.43659270e-01  4.85708505e-01 -3.71282309e-01 -1.60470292e-01
 -2.92523086e-01  3.34646463e-01 -4.01088148e-01  2.28319421e-01
  5.05232513e-01  3.59000832e-01 -3.87573510e-01 -7.46121645e-01
  7.28479147e-01  2.68108062e-02  3.76656204e-01 -6.07282296e-02
 -1.65337846e-02 -2.66312808e-01 -4.35703844e-01  1.07362084e-01
  6.39928639e-01  2.36898400e-02  6.05263650e-01 -6.66638017e-01
  2.88204625e-02  2.73659170e-01  1.27202675e-01 -2.35712558e-01
 -7.06788711e-03 -4.67868671e-02  4.11495306e-02 -2.21275777e-01
  2.25991920e-01 -2.45925883e-04  3.97612248e-03 -2.29382634e-01
  8.93711746e-02  3.60954463e-01  2.86230296e-01 -4.13861781e-01
  6.31994128e-01  2.72372097e-01]",0
"[ 0.17490572 -0.08468871  0.4527705  -0.40204832 -0.1429388  -0.43625703
  0.53508234  0.4447058  -0.5111971   0.02083782 -0.67821866 -0.32499093
  0.27875096  0.90791315 -0.28469312 -0.04046376  0.34471312  0.5103835
 -0.23689437 -0.3219228  -0.10004862 -0.09200639  1.182568    0.32931322
  0.38023373  0.5518337  -0.27126363  0.131792   -0.41373673  0.11688929
  0.2823323  -0.07192627 -0.22458792  0.14343828  0.12959585  0.7256475
  0.3067048   0.28215042 -0.20975049  0.15789995  0.10429476 -0.12472057
 -0.17928834 -0.07117743 -0.10606659 -0.1615636   0.6586115  -0.7055695
  0.32985458  0.7370144 ]",0
"[-0.88536066  0.15814048  0.39311582  0.37323478 -0.06339124 -0.29963535
  0.6999583   0.30765298  0.19230565  0.3183543  -1.1173143  -0.23904526
  0.2668514   0.0281536   0.04839229 -0.12408906  0.2832711   0.07291535
 -0.4360158  -0.05652469  0.53706944  0.00417072  0.18557625  0.34880626
  0.6439345   0.16297375 -0.5524951   0.22908764 -0.4773724   0.04255509
 -0.1630022  -0.4414569   0.33361578  0.41837287  0.28385425  0.14189343
  0.25208086 -0.2567245   0.37877893 -0.34465808  0.32758197 -0.221837
 -0.21414518  0.26189524  1.0145993   0.01603164 -0.5032434   0.03732638
  0.33769643  0.02374028]",0
"[-0.07995634  0.28273994 -0.24332905  0.02278922 -0.18974838 -0.06192449
  0.22442341  0.22573459 -0.15142667 -0.02898725  0.13459583 -0.18506391
 -0.18899028 -0.02347147  0.16858695  0.08025121 -0.16510323  0.12211296
  0.16840732 -0.20697692  0.22131373  0.16551946  0.00569201  0.24949706
  0.18580028  0.30537787  0.09300803  0.04200778 -0.1339646  -0.07445822
  0.02759194 -0.18744816  0.01697126  0.04389883 -0.01358325  0.26443207
  0.07124184  0.11175959  0.20626575 -0.0390704   0.23328492 -0.11226767
 -0.02519695 -0.02037719  0.01645249  0.08600821 -0.03499065 -0.00984528
  0.01911124  0.08435385]",0
"[-0.03317766  0.01814681  0.4251869  -0.47158995 -0.26777613 -0.3356842
  0.6979834   0.23865604 -0.37149447  0.30837673 -1.1258892  -0.3600576
  0.11239557  0.7378577  -0.2533585   0.02001387  0.0982475   0.43789685
 -0.09674495 -0.30871588 -0.22972961 -0.16758125  1.0858623   0.08990107
  0.32498625  0.7294148  -0.04662398  0.08274011 -0.36469835 -0.07032345
  0.21880136 -0.32537287  0.03358433  0.16020603  0.14620398  0.8112534
  0.38128006  0.15196191 -0.11899111  0.11006828 -0.02464838  0.06489559
 -0.31433168  0.34743914 -0.09228428  0.05082563  0.45088613 -0.6663914
  0.25243917  0.40448228]",0
"[-0.17742702  0.23578204  0.28780842 -0.05790607 -0.2281191  -0.30324897
  0.45734727  0.47319236 -0.27548     0.20830914 -0.43841797 -0.33319932
 -0.03535565 -0.03197796  0.02561999  0.03947895  0.21422403  0.11108194
 -0.27244344 -0.50124896  0.17539506  0.13448502  0.31758645  0.11198953
  0.0633984   0.23234732 -0.12299086 -0.03088817 -0.18143684 -0.27178445
 -0.08087279  0.08474912  0.21236221  0.17001997 -0.04520786  0.26758578
  0.18420514 -0.09259251  0.1091558   0.02171276  0.10122464 -0.14144053
 -0.1387972  -0.07282443  0.5996236   0.05862846 -0.14750926 -0.06563912
 -0.04085051 -0.04000306]",0
"[ 7.0424569e-03 -4.1047265e-03 -9.3064486e-04  7.0384350e-03
  3.5092533e-03  7.2737085e-03  5.4007638e-03 -6.7039961e-03
 -6.3774008e-03 -4.0984210e-03  5.4353643e-03  1.5812743e-03
  5.8371518e-03  6.4183591e-04  7.0539594e-04  3.3056259e-03
  1.0796785e-05 -5.9579192e-03 -4.0485724e-03 -7.2801532e-04
 -3.0209363e-04 -8.8873915e-03  7.3390747e-03 -1.9814663e-03
 -3.7032091e-03  6.2071811e-03  9.6864104e-03 -8.8980654e-03
  3.6777197e-03 -7.2036328e-04 -5.2097519e-03  9.4505667e-04
 -8.0587789e-03 -2.4994987e-03 -4.4302326e-03 -9.3025537e-03
  5.2152481e-03 -3.1091827e-03  9.3897143e-03  5.4753353e-03
  8.4603969e-03 -1.6240835e-03 -7.5691594e-03  5.7432009e-03
  3.9228704e-03  5.9780097e-03  4.6840799e-03  6.1834585e-03
  8.0265021e-03 -3.9942642e-03]",0
"[-0.00421379  0.08377679  0.10657924 -0.10222139 -0.17005786 -0.08585882
  0.27242178  0.27287307 -0.15735029  0.07220993 -0.28034714 -0.11574742
  0.09566543  0.02384753 -0.02548363  0.11032475  0.11538828 -0.02879622
 -0.20545487 -0.14448841  0.01846861  0.02656489  0.1365224  -0.01744263
  0.05331377  0.13298355 -0.0445984   0.01956386 -0.1275083  -0.10153772
 -0.0839197  -0.01969944  0.16116875  0.02392974 -0.02220235  0.16578452
  0.073939   -0.08123351  0.10974593  0.0027196   0.02334692  0.01224861
 -0.04328746 -0.07422745  0.2712634   0.04641047 -0.04974779 -0.04573657
  0.04624442 -0.00070761]",0
"[-0.06898276  0.02359263 -0.1934889  -0.31243438 -0.46233866 -0.3930263
  0.21801533  0.39427784 -1.0898122  -0.05048791 -0.1051662  -0.22330332
  0.06519342 -0.06572669 -0.17811358 -0.34092742 -0.6532106  -0.13574152
 -0.05364499 -0.7061573   0.572305    0.38575023  0.26658493 -0.00727309
 -0.06433372  0.1471965   0.357934   -0.05692327 -0.4928062  -0.12463567
  0.41229367  0.06738597  0.24876593  0.43009996 -0.12224865  0.5093452
  0.44407976 -0.00512595 -0.30929196  0.13444595  0.16547465 -0.40909758
  0.21840641  0.38550588 -0.4444768  -0.14552756  0.09779458  0.32425475
  0.4257143   0.09905184]",1
"[ 0.03130582  0.16562864  0.17144841  0.04379782 -0.17239304 -0.06128656
  0.31056508  0.51694065 -0.33977    -0.24339636 -0.27814108 -0.04748452
  0.04741665  0.1339123  -0.3469809   0.19372298  0.3999282  -0.30642354
 -0.18908222 -0.40305063  0.30210274 -0.04952648  0.14181946  0.1724121
 -0.10584682  0.32272342 -0.43004918 -0.11487233 -0.10018849  0.11905509
 -0.12209675  0.07912714  0.14091216 -0.11005527 -0.06578767  0.21913736
  0.12706232  0.17194878 -0.40088934 -0.13978979 -0.0505056  -0.06906738
  0.11221617 -0.17155433  0.34528628 -0.03540459  0.33559754 -0.2680648
 -0.00816708  0.33115956]",0
"[-0.05340775  0.05331263  0.04951005 -0.04353228  0.06705453 -0.20775647
  0.12283391  0.12286781 -0.16078222 -0.17533745 -0.15942805 -0.1819642
  0.00586597  0.10403056 -0.15028313  0.23651797  0.33976123  0.11521508
 -0.22134796 -0.24523596 -0.03258134 -0.05406784  0.17246774  0.03621168
  0.276346    0.03587612 -0.17088662  0.15710026 -0.16578156  0.09121074
 -0.15809868 -0.17829955  0.09985461  0.14817636  0.10879066  0.3860181
  0.12996678 -0.19786067  0.20055385 -0.13507953  0.12056761 -0.01147567
 -0.04726284 -0.18795206  0.23438855 -0.04531297  0.36223593 -0.04786605
  0.06736004  0.07185837]",0
"[ 0.23252147  0.35617244  0.17668252 -0.10353786 -0.02990656  0.06651495
  0.34254703  0.894729   -1.2963917   0.06867389 -0.71065414  0.04260335
  0.10294504 -0.0497821  -0.63379055 -0.12351755  0.27720103 -0.1990126
 -0.7038354  -0.57594186  1.0832539  -0.48623037  0.7843526  -0.28109944
 -0.05664337 -0.16671601  0.4228352  -0.7064195   0.17623925 -0.03136992
  0.8500752  -0.07879032  0.2843941   0.7409453   0.7250348  -0.07350194
  0.2913001   0.3087349  -1.1468989  -0.57496935 -0.47987458  0.3583929
 -0.36368054  0.29818544 -0.13623841 -0.37435147 -0.4175026   0.5997397
  0.40743622  0.572303  ]",0
"[ 0.21585575 -0.39545676  0.28145298 -0.4033285  -0.05417078 -0.6029014
  0.69157255  0.10570086 -0.77389455 -0.6660867   0.4255108  -0.12326025
  0.44890857 -0.6358047  -0.3294608   0.4262468   0.23962735  0.07589787
 -0.3837472  -0.8917384  -0.09912247  0.00132952  0.35737213  0.29222178
  0.49865425 -0.32910982  0.62449825 -0.13616933  0.05329246 -0.57342416
  0.28761086  0.57255715  0.12047245  0.89566046  0.08734011  0.13042387
  0.5240456  -0.32152283 -0.14054497  0.09585038  0.04268878 -0.01436757
  0.20362106 -0.11132506  0.4335394   0.44358528 -0.55339956  0.43243182
 -0.11246055  0.1553217 ]",0
"[ 0.3044861  -0.08228599 -0.04082835  0.0507983   0.6461323   0.15647598
  0.44605497  0.26187432 -0.44367665 -0.22435589  0.3151551   0.24528928
  0.07937341 -0.26153114  0.05120424 -0.26472104 -0.0749287  -0.4545525
 -0.5458623   0.05033417 -0.2029778  -0.53737146 -0.10290649  0.23798214
 -0.5318314  -0.17077194 -0.7613158   0.17726803  0.1886522   0.16066523
  0.12829697 -0.11806917  0.23245515 -0.01678561 -0.13674365  0.18316829
  0.39370516 -0.32608348  0.22534724  0.19011992 -0.5072063   0.11504674
 -0.1532418  -0.4304422  -0.209583   -0.05015849 -0.5613135   0.10024995
  0.17464492  0.10647812]",1
"[-0.16924334  0.6940974  -0.2853503   0.0068472  -0.16717327  0.30532932
 -0.09711149  0.10481787 -0.38860986  0.7344468  -0.3390321  -0.30095547
  0.22014567 -0.13977963 -0.6491037   0.28045216  0.09320866  0.17062946
 -0.2639466  -0.22796261  0.06584496 -0.42318633  0.2332386  -0.23048756
 -0.46299994  0.2941453   0.29675072 -0.10537376  0.29231647 -0.14310586
  0.75231814 -0.47505555 -0.09600005 -0.11632818  0.09146141  0.2763797
 -0.32565176  0.641736   -0.22476828 -0.37247598 -0.30170777 -0.14062487
 -0.30734533 -0.3657494   0.60127974 -0.07184052  0.05709216 -0.00684252
 -0.01273009  0.6547521 ]",0
"[ 0.45853552 -0.5555539   0.6602029   0.18084037 -0.4028789  -0.154624
 -0.0375144   0.60693896 -1.109991   -0.06890332 -0.0307349  -0.17199385
  0.14519656  0.4700954  -1.1176118   0.6232612   0.45048505 -0.46280685
 -0.49637416 -0.31027877  0.20409307 -0.594657    0.5109358  -0.9946368
  0.32959446 -0.40264943  0.27139372 -0.15110822  0.15761636 -0.5777434
 -0.07239015  0.06592653  0.48362848  0.8149287   0.39799222 -0.85394484
  0.06378838 -0.7229572  -0.2836541   0.3028614   0.31184846  0.5531323
 -0.37414518  0.37121138  1.5238385  -0.89770037  0.39382482  0.9437371
  1.9956586   0.58297324]",0
"[ 0.08365184 -0.1690172   0.04712653  0.05341929 -0.09553534 -0.18723717
  0.34021875  0.3352428  -0.37079075 -0.16348797  0.1123249  -0.1384017
  0.02156213  0.08306503 -0.00225427  0.11966185  0.34685832 -0.01369876
 -0.31336173 -0.2841152   0.17545073  0.20827837  0.13836241 -0.06998577
  0.05964352  0.20798944  0.01643779 -0.05271272 -0.20221692 -0.02145065
 -0.12881343  0.14396852  0.0798116   0.04781139 -0.07704817  0.09197009
  0.06122955  0.1419798  -0.03393626 -0.06490628  0.01229015 -0.06442568
  0.1930491  -0.14704928  0.4035227   0.15959688  0.01884224 -0.07783002
  0.04611163  0.30496272]",0
"[-0.1086325  -0.43534347 -0.16012622 -0.13707612 -0.12128659 -0.2804673
  0.4105247   0.46753004 -0.6267762  -0.19640654 -0.37914112 -0.02948741
  0.01662112 -0.04590109 -0.34927076  0.50304705  0.24414262 -0.11401669
 -0.7307825  -0.6888721   0.28531805  0.07050945  0.55986667  0.06005007
  0.28677848 -0.12864636 -0.18470429 -0.27059096 -0.3864908  -0.02417598
 -0.30601987  0.20952876  0.2588174   0.15007848 -0.14204007  0.33506125
  0.35600686 -0.14094676 -0.00474903 -0.23937416  0.27461582 -0.177457
  0.05961584 -0.1614091   0.5196447   0.22233702  0.14777471 -0.1659721
  0.31179583  0.20933762]",0
"[ 0.39502358 -0.27409694 -0.12296804  0.3691389  -0.04276333 -0.09425139
  0.6186175   0.1889159   0.35748047 -0.71284837 -0.14481148 -0.35359395
 -0.5581571  -0.16674343 -0.4365194   0.18273333  0.17727129 -0.56449026
 -0.19396183 -0.1683488   0.09234495  0.26134914  0.06117757  0.22205381
  0.10332145  0.25730807 -0.32919887  0.03316848 -0.3387328   0.37874123
  0.51558363 -0.5927647   0.20157254  0.03769859 -0.04596056  0.25604653
  0.71218705  0.09326656  0.1537884  -0.00949489  0.19576578 -0.15717965
  0.10634055  0.24322864  0.14733066  0.07007036 -0.34563223  0.23686637
 -0.00072308  0.17214707]",0
"[ 0.49415228 -0.15183535  0.02475971 -0.07499504  0.4284725  -0.8798445
  0.474799    0.5064664  -0.27785096 -0.3443959   0.63681215 -0.30072013
  0.45882735  0.24627036  0.15643924 -0.12454572  0.13539542 -0.4941168
 -0.28620768 -0.14235428  0.4423049  -0.00508376  0.20207816  0.2907773
  0.42839095  0.09887449 -0.18382789  0.77827156 -0.18078083 -0.07304314
  0.05686405 -0.08021837  0.03086359  0.2575522   0.06591337 -0.042063
  0.2823819  -0.21969575  0.00108833 -0.40269226  0.3133864  -0.11421327
  0.61884284 -0.24881148  0.43242285  0.32188007 -0.48218057  0.37585026
  0.24390766  0.65941083]",0
"[-0.45766652 -0.27399427  0.18945195  0.27647424 -0.03871984  0.15123883
  0.09958345  0.93756545 -0.35686076  0.52727234 -0.3892069  -0.5502742
  0.27416074  0.9081288  -0.4485948   0.1642611  -0.41302255 -0.2183037
 -0.30828962 -0.33558768  0.85695565 -0.380552    0.3860254  -0.16703437
 -0.489845    0.41421425 -0.679213   -0.17930551  0.45574757 -0.46782234
  0.47846168 -1.008511    0.13754639  0.33691633  0.48370197 -0.28167862
 -0.21321002  0.56563467 -0.1804013  -0.8011324   1.0308703  -0.8615811
 -0.6131587  -0.04325897  1.2336588   0.5207901   0.06844925 -1.2078325
  0.5593929  -0.36579   ]",0
"[ 0.26670277 -0.06918731 -0.08163561  0.09057017  0.34303233 -0.11529554
  0.9910228   0.69589394 -0.5065106  -0.4565049   0.14201137  0.01892528
  0.14273271 -0.2722739   0.00502796  0.3994718   0.35458186  0.16712652
 -0.22832514 -0.06821483  0.5480872  -0.1268586  -0.20675863 -0.6747889
  0.11389706 -0.40428126 -0.54651326 -0.08483598 -0.08014263 -0.19837797
  0.35595733  0.23129289 -0.05416444 -0.14307389  0.15981442  0.45218182
 -0.49623883  0.8309875   0.47115782  0.21812473  0.2019523   0.01632105
 -0.2284008  -0.471849    0.5819554   0.05389369 -0.34487638 -0.294228
  0.23809932  0.5957167 ]",0
"[-0.00435212  0.12962084  0.10971568  0.01496741 -0.02797534 -0.29117122
  0.2852828   0.29030424 -0.28503984 -0.03404792  0.0067865  -0.21692446
 -0.0089142   0.04403231 -0.05725179  0.05612932  0.22622214 -0.02584716
 -0.19372493 -0.20066957  0.27542916  0.1033667   0.23095116  0.07600179
 -0.00127373  0.19207811 -0.06013045 -0.00451164 -0.14834324 -0.11243131
 -0.00783592 -0.03157391  0.02090621  0.05392924  0.00787485  0.19067605
  0.14794433  0.07981391 -0.00484271 -0.11475902  0.20209217 -0.09155358
  0.06757803 -0.13623331  0.34838322  0.07543599  0.0128144  -0.28346398
  0.11899231  0.20932172]",0
"[ 0.03320833  0.18567449 -0.10026204 -0.10689058 -0.08955717  0.03954647
  0.41557282  0.42553675 -0.65135664 -0.5212774  -0.5311522   0.6649377
  0.10622084 -0.5966921  -0.5421476  -0.28451437  0.03984578  0.08952918
  0.03637291 -0.19998194  0.45960462  0.572136    0.41138515  0.33091167
  0.0808771   0.45759594  0.16355151 -0.39751562  0.0984275  -0.2009058
 -0.445822    0.40204707 -0.31682435 -0.1261391  -0.01745717  0.94216573
  0.26153445  0.17552435 -0.3380909   0.03707132 -0.3830464   0.10724976
 -0.3805199   0.30407307  0.9378704   0.4648008   0.19219895 -0.3124112
 -0.16045587  0.57210755]",0
"[-0.21870553 -0.18053561  0.2340878   0.38496363 -0.8361773  -0.3107974
  0.16976634  0.5201643   0.01500823 -0.1634575  -0.11245124 -0.18989699
 -0.6981453   0.23870763  0.27883    -0.14328605 -0.34296486  0.2272234
 -0.03461972 -1.0853467  -0.12103757  0.7121795   0.07936567  0.49500826
 -0.38459     0.7429803  -0.63047975 -0.0403291  -0.5596362   0.13405068
 -0.6916125  -0.6437246   0.27791363 -0.7040218   0.02267466  0.9047611
  0.17847918  1.1188799  -0.34174132 -0.4168035   0.19783233 -0.6746182
 -0.39215255  0.5923657   0.504734    0.07312553  0.11894358 -0.21135114
  0.53268117  0.73080564]",0
"[ 0.09863047  0.66343296  0.13678297 -0.3398844  -0.04795533  0.33614257
  0.6054586   1.051982   -0.44758743  0.0902959  -1.0105773  -0.2569126
  0.21676005  0.87621087 -0.33620897  0.66151     0.8438212   0.30787447
  0.23751622 -0.74246997 -0.29645333 -0.57963455  0.8730432   0.5595744
  0.36123687  0.21921484  0.16229738  0.27440104 -0.02846812  0.37934324
 -0.18798238  0.14287388  0.16757338 -0.2704585  -0.37083238  0.05241502
  0.40143165 -0.22661594 -0.01606939  0.13498873  0.3746414  -0.00599134
  0.6314743  -0.0471441   0.6164608  -0.02298606  0.00588608 -0.66129977
  0.24914357  0.23674189]",0
"[ 2.1451756e-01  2.2806609e-01  3.4188330e-01  3.9992836e-01
  5.6599062e-02  1.8674551e-01  5.6218231e-01  8.4075488e-02
 -7.5881898e-02 -9.9941730e-02 -8.0852342e-01 -3.2984789e-02
 -2.1262498e-01  2.8510317e-01 -6.6792333e-01  1.1345869e-01
  4.0312865e-01 -2.3730265e-01 -6.5398616e-01 -1.7046696e-01
 -3.8398215e-01  1.4721991e-01  1.9828661e-01  2.5566843e-01
 -4.1465586e-01 -4.9079951e-02 -3.4414643e-01  1.7327942e-01
  3.9899420e-02  4.2620170e-01 -8.0972593e-03 -4.7502577e-01
  6.3833231e-01 -5.6168813e-01  5.0134060e-04  1.5725993e-01
  6.8278861e-01 -2.8712085e-01 -1.4179428e-01  2.0850861e-01
 -4.7310928e-01  1.3613111e-01  2.3462892e-01  3.2766381e-01
  8.3655482e-03  1.3562341e-01 -5.4738808e-01 -3.6134726e-01
  2.3839916e-01 -3.4467679e-01]",0
"[ 0.14162274  0.21076642 -0.21844815 -0.01627089  0.25449845 -0.54403114
  0.51821065 -0.14231855 -0.50142366 -0.51921856 -0.25189844  0.53294367
 -0.22778286  0.2579446  -0.06585813  0.4352784   0.23814707 -0.08363746
 -0.04763693 -0.31252056  0.6069419   0.05886821  0.19328137 -0.26380858
  0.60338056 -0.43485683  0.04227088 -0.24975452 -0.19129808  0.01826941
 -0.10271391  0.19120984  0.35565573  0.74186724  0.17478505  0.2534417
  0.7704331  -0.5122544  -0.7633689   0.14087844 -0.20716295  0.3432277
  0.37787086 -0.16941632 -0.55817026 -0.14635211 -0.30104986  0.573222
  0.41721186  0.57333344]",0
"[ 0.1981776   0.17142124 -0.07332617 -0.71576494  0.05968327 -0.40392604
  0.8185069   0.1062317  -0.06459475  0.94112176 -0.81700164  0.8945806
  0.3442741   0.5629586   0.03315755  0.232134    0.05243427  0.3884273
  0.05239798 -0.5720826   0.24337764 -0.257701    0.6853963  -0.12027024
 -0.06525245 -0.08775634 -0.25280362 -0.1656827   0.57759464  0.12480999
 -0.09558728  0.45112178 -0.5560858   0.33255637  0.19648689  0.2529553
  0.620106   -0.36026272 -0.27097237  0.05353139 -0.01462885  0.5274468
  0.14469334  0.06444571 -0.04916706  0.57399213  0.48258954 -0.00952189
  0.695116    0.58980477]",0
"[ 0.4095233   0.40811163  0.17371416 -0.2812011  -0.2646609  -0.04166855
  0.6474444   0.5486289  -0.05050494 -0.03090706 -0.8023646  -0.27930126
  0.36396998  0.9899045  -0.22724041  0.6540619   0.824347    0.09501395
 -0.06276381 -0.7740362  -0.13175477 -0.6577759   0.8745867   0.3302959
  0.06149762  0.66753453  0.32318652  0.06492601  0.13938726  0.46625307
 -0.39122453  0.48261914  0.08417667 -0.33908308 -0.22900711  0.30974048
  0.3085145   0.07906222  0.09390634  0.16113731  0.7010171  -0.05602821
  0.7616885  -0.10561751  0.5750404  -0.14241098  0.1589315  -0.44224095
  0.24557245  0.48579112]",0
